loan,months,income,expenses,necessary_expenses,unnecessary_expenses,loan_payment
15120.0,36,2263.25,1186.74,992.87,193.87,504.0
15120.0,36,2263.25,1211.16,1003.63,207.52,504.0
15120.0,36,2263.25,1384.96,1053.35,331.61,446.13
15120.0,36,2263.25,1244.88,1040.05,204.82,496.33
15120.0,36,2263.25,1180.16,1006.06,174.1,504.0
15120.0,36,2263.25,1253.7,1038.55,215.16,492.83
15120.0,36,2263.25,1307.8,1038.54,269.25,472.45
15120.0,36,2263.25,1284.5,986.69,297.81,481.02
15120.0,36,2263.25,1311.43,1039.5,271.93,471.14
15120.0,36,2263.25,1162.58,997.94,164.64,504.0
15120.0,36,2263.25,1346.47,1092.76,253.71,458.88
15120.0,36,2263.25,1283.96,1080.01,203.95,481.22
15120.0,36,2263.25,1249.96,998.89,251.07,494.31
15120.0,36,2263.25,1306.34,1012.72,293.63,472.97
15120.0,36,2263.25,1159.78,987.55,172.23,504.0
15120.0,36,2263.25,1331.5,1095.1,236.4,464.04
15120.0,36,2263.25,1308.76,1084.19,224.56,472.1
15120.0,36,2263.25,1318.71,1095.41,223.31,468.54
15120.0,36,2263.25,1664.08,1090.86,573.23,371.3
15120.0,36,2263.25,1254.3,1012.29,242.01,492.6
15120.0,36,2263.25,1253.27,1066.72,186.55,493.01
15120.0,36,2263.25,1578.81,1023.07,555.74,335.94
29295.0,12,9244.78,5038.7,4321.17,717.53,2911.41
29295.0,12,9244.78,5224.65,4365.05,859.6,2807.8
29295.0,12,9244.78,4914.36,4067.08,847.28,2929.5
29295.0,12,9244.78,5218.35,4327.98,890.37,2811.18
29295.0,12,9244.78,5424.61,4337.58,1087.02,2704.3
29295.0,12,9244.78,5443.43,4458.72,984.7,2694.95
29295.0,12,9244.78,4911.97,4139.36,772.61,2929.5
29295.0,12,9244.78,5626.17,4415.11,1211.07,2607.41
29295.0,12,9244.78,5277.47,4204.1,1073.37,2779.69
29295.0,12,9244.78,5346.27,4418.3,927.97,2743.92
29295.0,12,9244.78,5361.56,4378.34,983.22,1375.35
26985.0,60,1571.3,870.38,724.88,145.5,527.76
26985.0,60,1571.3,830.48,697.46,133.03,539.7
26985.0,60,1571.3,844.49,687.15,157.34,539.7
26985.0,60,1571.3,870.47,723.97,146.5,527.7
26985.0,60,1571.3,882.66,685.12,197.53,520.42
26985.0,60,1571.3,903.58,754.07,149.52,508.36
26985.0,60,1571.3,1191.2,736.92,454.28,441.14
26985.0,60,1571.3,884.67,762.78,121.89,519.23
26985.0,60,1571.3,904.21,762.05,142.16,508.01
26985.0,60,1571.3,885.79,710.96,174.83,518.58
26985.0,60,1571.3,912.96,751.55,161.41,503.15
26985.0,60,1571.3,915.56,708.18,207.38,501.71
26985.0,60,1571.3,905.95,726.85,179.1,507.04
26985.0,60,1571.3,849.93,699.68,150.24,539.7
26985.0,60,1571.3,924.43,746.71,177.73,496.9
26985.0,60,1571.3,875.37,710.48,164.89,524.75
26985.0,60,1571.3,940.38,745.37,195.01,488.47
26985.0,60,1571.3,1170.55,706.63,463.92,424.95
26985.0,60,1571.3,881.68,712.37,169.31,520.99
26985.0,60,1571.3,950.81,747.82,202.99,483.11
26985.0,60,1571.3,865.01,729.82,135.19,531.03
26985.0,60,1571.3,931.68,743.24,188.44,493.03
26985.0,60,1571.3,863.15,697.46,165.69,532.18
26985.0,60,1571.3,834.9,708.61,126.3,539.7
26985.0,60,1571.3,859.57,710.55,149.02,534.4
26985.0,60,1571.3,1072.03,709.26,362.77,428.49
26985.0,60,1571.3,889.42,736.68,152.74,516.46
26985.0,60,1571.3,858.63,687.91,170.72,534.98
26985.0,60,1571.3,843.73,706.45,137.28,539.7
26985.0,60,1571.3,873.57,714.99,158.58,525.83
26985.0,60,1571.3,925.25,757.64,167.61,496.46
26985.0,60,1571.3,937.21,750.46,186.75,490.13
26985.0,60,1571.3,905.88,735.61,170.27,507.08
26985.0,60,1571.3,858.56,700.99,157.58,535.02
26985.0,60,1571.3,829.51,688.47,141.03,539.7
26985.0,60,1571.3,910.02,718.57,191.45,504.77
26985.0,60,1571.3,894.16,741.64,152.52,513.72
26985.0,60,1571.3,871.69,697.6,174.09,526.97
26985.0,60,1571.3,1294.1,763.1,531.0,359.8
26985.0,60,1571.3,954.15,742.09,212.06,481.42
26985.0,60,1571.3,913.17,727.88,185.29,503.03
26985.0,60,1571.3,915.23,725.64,189.59,501.9
26985.0,60,1571.3,885.82,765.72,120.1,518.56
26985.0,60,1571.3,882.78,698.1,184.68,520.35
26985.0,60,1571.3,835.81,702.83,132.99,539.7
26985.0,60,1571.3,989.9,729.89,260.02,464.04
26985.0,60,1571.3,866.49,731.4,135.09,530.13
26985.0,60,1571.3,908.05,761.44,146.61,505.86
26985.0,60,1571.3,881.18,739.82,141.36,521.29
26985.0,60,1571.3,921.83,750.5,171.34,498.3
26985.0,60,1571.3,908.43,725.41,183.02,505.65
26985.0,60,1571.3,881.77,727.45,154.32,520.94
26985.0,60,1571.3,897.61,713.53,184.08,511.75
26985.0,60,1571.3,896.07,735.59,160.48,71.27
38325.0,12,9910.45,5494.21,4569.67,924.54,3744.57
38325.0,12,9910.45,5890.35,4806.78,1083.56,3492.74
38325.0,12,9910.45,5329.48,4505.9,823.58,3832.5
38325.0,12,9910.45,5727.3,4763.34,963.96,3592.17
38325.0,12,9910.45,5654.26,4535.07,1119.19,3638.58
38325.0,12,9910.45,5279.6,4423.09,856.51,3832.5
38325.0,12,9910.45,5558.57,4483.87,1074.71,3701.22
38325.0,12,9910.45,5657.51,4510.2,1147.3,3636.49
38325.0,12,9910.45,5200.72,4415.8,784.91,3832.5
38325.0,12,9910.45,5952.22,4637.68,1314.54,3456.44
38325.0,12,9910.45,5153.27,4367.5,785.77,1565.28
38115.0,24,8721.25,4499.08,3842.97,656.1,1905.75
38115.0,24,8721.25,4899.94,4100.34,799.6,1837.32
38115.0,24,8721.25,4600.58,3947.63,652.94,1905.75
38115.0,24,8721.25,5059.27,4080.81,978.46,1779.46
38115.0,24,8721.25,4588.11,3890.43,697.68,1905.75
38115.0,24,8721.25,5348.29,4234.4,1113.89,1683.3
38115.0,24,8721.25,5304.31,4211.18,1093.13,1697.26
38115.0,24,8721.25,5106.49,4020.29,1086.2,1763.01
38115.0,24,8721.25,5016.76,4031.22,985.55,1794.54
38115.0,24,8721.25,5176.5,4195.96,980.54,1739.16
38115.0,24,8721.25,4893.52,4070.89,822.63,1839.73
38115.0,24,8721.25,5031.89,4179.38,852.51,1789.14
38115.0,24,8721.25,4692.71,3823.6,869.12,1905.75
38115.0,24,8721.25,5125.39,4246.18,879.22,1756.5
38115.0,24,8721.25,5301.31,4188.81,1112.51,1698.22
38115.0,24,8721.25,4759.59,3949.5,810.09,1891.5
38115.0,24,8721.25,5475.82,4225.78,1250.05,1644.1
38115.0,24,8721.25,5049.22,4048.23,1000.99,1783.0
38115.0,24,8721.25,5188.54,4150.63,1037.91,1735.13
38115.0,24,8721.25,4572.35,3798.44,773.91,1905.75
38115.0,24,8721.25,4957.18,4142.96,814.22,1816.11
38115.0,24,8721.25,4734.31,3998.83,735.48,338.76
21735.0,36,3661.53,1991.53,1639.53,352.0,721.52
21735.0,36,3661.53,2189.31,1743.42,445.89,656.34
21735.0,36,3661.53,2030.87,1597.42,433.45,707.54
21735.0,36,3661.53,2159.05,1753.65,405.4,665.53
21735.0,36,3661.53,2152.74,1706.39,446.35,667.49
21735.0,36,3661.53,2110.16,1752.85,357.31,680.95
21735.0,36,3661.53,2096.09,1762.14,333.95,685.53
21735.0,36,3661.53,2038.99,1633.67,405.31,704.72
21735.0,36,3661.53,2064.67,1671.8,392.87,695.96
21735.0,36,3661.53,2318.69,1781.18,537.51,619.71
21735.0,36,3661.53,2144.75,1677.87,466.88,669.97
21735.0,36,3661.53,2237.61,1783.37,454.23,642.17
21735.0,36,3661.53,2163.41,1703.91,459.51,664.19
21735.0,36,3661.53,2371.64,1764.85,606.79,605.88
21735.0,36,3661.53,2045.16,1713.31,331.85,702.6
21735.0,36,3661.53,2163.3,1710.75,452.55,664.23
21735.0,36,3661.53,2078.61,1657.28,421.33,691.29
21735.0,36,3661.53,1907.24,1611.06,296.18,724.5
21735.0,36,3661.53,2100.55,1662.46,438.09,684.07
21735.0,36,3661.53,1997.29,1603.9,393.39,719.44
21735.0,36,3661.53,2017.19,1648.77,368.42,712.34
21735.0,36,3661.53,2069.64,1707.43,362.21,694.29
21735.0,36,3661.53,2106.9,1699.42,407.48,682.01
21735.0,36,3661.53,1918.73,1599.48,319.24,724.5
21735.0,36,3661.53,1908.87,1597.01,311.85,724.5
21735.0,36,3661.53,2111.77,1704.12,407.65,680.43
21735.0,36,3661.53,1976.33,1651.7,324.63,724.5
21735.0,36,3661.53,2093.34,1646.77,446.57,686.42
21735.0,36,3661.53,2056.57,1709.57,347.0,698.7
21735.0,36,3661.53,2031.14,1663.91,367.23,707.45
21735.0,36,3661.53,1948.77,1684.83,263.94,724.5
21735.0,36,3661.53,2125.67,1733.35,392.32,401.75
7455.0,12,6111.87,3428.83,2802.19,626.64,719.79
7455.0,12,6111.87,3548.82,2943.43,605.39,695.46
7455.0,12,6111.87,3220.46,2661.98,558.49,745.5
7455.0,12,6111.87,3491.7,2974.51,517.18,706.83
7455.0,12,6111.87,3392.21,2800.1,592.11,727.56
7455.0,12,6111.87,3383.44,2747.1,636.34,729.45
7455.0,12,6111.87,3447.13,2701.29,745.84,715.97
7455.0,12,6111.87,3316.96,2869.12,447.84,744.07
7455.0,12,6111.87,3504.4,2823.2,681.2,704.27
7455.0,12,6111.87,3442.75,2782.91,659.84,716.88
7455.0,12,6111.87,3197.17,2700.67,496.49,249.21
3045.0,36,4420.67,2392.07,2038.49,353.58,101.5
3045.0,36,4420.67,2596.13,2000.34,595.78,93.62
3045.0,36,4420.67,2308.76,1940.86,367.9,101.5
3045.0,36,4420.67,2527.86,2063.26,464.6,96.15
3045.0,36,4420.67,2432.62,2021.75,410.87,99.91
3045.0,36,4420.67,2513.81,2025.96,487.84,96.68
3045.0,36,4420.67,2540.37,2054.07,486.29,95.67
3045.0,36,4420.67,2489.81,2096.72,393.09,97.62
3045.0,36,4420.67,2319.71,1936.63,383.08,101.5
3045.0,36,4420.67,2545.75,1968.45,577.29,95.47
3045.0,36,4420.67,2725.78,2151.2,574.58,89.17
3045.0,36,4420.67,2599.31,2079.31,520.0,93.5
3045.0,36,4420.67,2361.61,1965.46,396.14,101.5
3045.0,36,4420.67,2249.53,1928.6,320.93,101.5
3045.0,36,4420.67,2396.92,1949.11,447.82,101.4
3045.0,36,4420.67,2322.89,1937.2,385.68,101.5
3045.0,36,4420.67,2381.39,1964.21,417.18,101.5
3045.0,36,4420.67,2610.25,2148.54,461.71,93.11
3045.0,36,4420.67,2274.64,1938.48,336.16,101.5
3045.0,36,4420.67,2450.07,1927.14,522.92,99.2
3045.0,36,4420.67,2413.16,2020.48,392.67,100.72
3045.0,36,4420.67,2414.32,1979.61,434.71,100.67
3045.0,36,4420.67,2464.25,2113.37,350.88,98.63
3045.0,36,4420.67,2301.03,1942.47,358.56,101.5
3045.0,36,4420.67,2523.49,2070.6,452.88,96.31
3045.0,36,4420.67,2512.89,1998.7,514.19,96.72
3045.0,36,4420.67,2526.93,2101.7,425.23,96.18
3045.0,36,4420.67,2481.62,2072.98,408.64,97.94
3045.0,36,4420.67,2436.55,2016.59,419.96,99.75
3045.0,36,4420.67,2419.82,1986.76,433.06,100.44
3045.0,36,4420.67,2646.71,2136.64,510.07,91.83
3045.0,36,4420.67,2462.94,2091.55,371.4,0.82
28875.0,12,9801.77,5609.5,4662.64,946.86,2732.97
28875.0,12,9801.77,5417.72,4430.53,987.19,2829.71
28875.0,12,9801.77,5680.06,4742.2,937.86,2699.02
28875.0,12,9801.77,5511.15,4710.9,800.25,2781.74
28875.0,12,9801.77,5458.88,4514.57,944.31,2808.38
28875.0,12,9801.77,5470.28,4764.37,705.91,2802.52
28875.0,12,9801.77,5484.67,4569.41,915.26,2795.17
28875.0,12,9801.77,5832.18,4531.79,1300.39,2628.62
28875.0,12,9801.77,5435.08,4541.81,893.27,2820.67
28875.0,12,9801.77,5638.5,4463.21,1175.28,2718.91
28875.0,12,9801.77,5463.3,4450.95,1012.34,1257.29
9240.0,24,7871.89,4859.06,3649.74,1209.31,405.42
9240.0,24,7871.89,4500.7,3747.64,753.06,437.7
9240.0,24,7871.89,4224.35,3542.13,682.22,462.0
9240.0,24,7871.89,4417.45,3561.5,855.95,445.94
9240.0,24,7871.89,4658.24,3654.32,1003.92,422.89
9240.0,24,7871.89,4259.21,3429.14,830.07,462.0
9240.0,24,7871.89,4299.48,3596.38,703.1,458.18
9240.0,24,7871.89,4590.12,3625.5,964.62,429.17
9240.0,24,7871.89,4638.22,3701.14,937.08,424.72
9240.0,24,7871.89,4369.04,3580.82,788.23,450.89
9240.0,24,7871.89,4762.99,3729.76,1033.23,413.59
9240.0,24,7871.89,4527.59,3503.53,1024.06,435.1
9240.0,24,7871.89,4315.57,3749.64,565.93,456.47
9240.0,24,7871.89,4218.37,3633.43,584.94,462.0
9240.0,24,7871.89,4468.41,3550.42,918.0,440.86
9240.0,24,7871.89,4576.12,3817.51,758.61,430.48
9240.0,24,7871.89,4146.05,3496.54,649.51,462.0
9240.0,24,7871.89,4209.0,3499.14,709.86,462.0
9240.0,24,7871.89,4553.9,3551.31,1002.59,432.58
9240.0,24,7871.89,4722.68,3726.77,995.91,417.12
9240.0,24,7871.89,4253.08,3546.29,706.79,428.88
15855.0,60,5590.2,3146.66,2584.82,561.84,305.14
15855.0,60,5590.2,3299.25,2629.61,669.63,291.03
15855.0,60,5590.2,3208.79,2674.26,534.53,299.24
15855.0,60,5590.2,3227.55,2704.85,522.69,297.5
15855.0,60,5590.2,3402.43,2691.29,711.14,282.21
15855.0,60,5590.2,3027.46,2502.93,524.53,317.1
15855.0,60,5590.2,3098.08,2553.59,544.49,309.93
15855.0,60,5590.2,3633.11,2722.0,911.12,264.29
15855.0,60,5590.2,3368.27,2704.9,663.38,285.07
15855.0,60,5590.2,2937.57,2470.77,466.8,317.1
15855.0,60,5590.2,3042.98,2469.27,573.71,315.54
15855.0,60,5590.2,3095.32,2498.76,596.56,310.21
15855.0,60,5590.2,3246.71,2723.57,523.14,295.74
15855.0,60,5590.2,3386.79,2706.64,680.15,283.51
15855.0,60,5590.2,3144.09,2535.92,608.17,305.39
15855.0,60,5590.2,3246.75,2631.14,615.6,295.74
15855.0,60,5590.2,3249.79,2612.66,637.13,295.46
15855.0,60,5590.2,3229.42,2574.87,654.55,297.33
15855.0,60,5590.2,3096.03,2575.17,520.86,310.13
15855.0,60,5590.2,3067.71,2559.25,508.46,313.0
15855.0,60,5590.2,3024.97,2513.18,511.79,317.1
15855.0,60,5590.2,2995.17,2442.84,552.33,317.1
15855.0,60,5590.2,3026.95,2640.57,386.39,317.1
15855.0,60,5590.2,3443.2,2655.16,788.04,278.86
15855.0,60,5590.2,3256.94,2606.22,650.72,294.81
15855.0,60,5590.2,3216.98,2652.57,564.4,298.48
15855.0,60,5590.2,3418.11,2526.51,891.61,280.91
15855.0,60,5590.2,3050.11,2440.62,609.49,314.8
15855.0,60,5590.2,3275.56,2659.57,615.99,293.14
15855.0,60,5590.2,3399.51,2475.39,924.13,282.45
15855.0,60,5590.2,3028.6,2483.57,545.03,317.04
15855.0,60,5590.2,3114.63,2515.67,598.96,308.28
15855.0,60,5590.2,3134.45,2492.14,642.31,306.33
15855.0,60,5590.2,2967.94,2457.78,510.16,317.1
15855.0,60,5590.2,2984.07,2530.93,453.14,317.1
15855.0,60,5590.2,3172.75,2692.83,479.92,302.64
15855.0,60,5590.2,2951.07,2468.18,482.89,317.1
15855.0,60,5590.2,3195.6,2674.2,521.4,300.47
15855.0,60,5590.2,3135.69,2638.69,497.0,306.21
15855.0,60,5590.2,3161.29,2594.72,566.57,303.73
15855.0,60,5590.2,3085.23,2584.58,500.65,311.22
15855.0,60,5590.2,3143.26,2503.4,639.86,305.47
15855.0,60,5590.2,3205.33,2642.62,562.7,299.56
15855.0,60,5590.2,3252.21,2649.95,602.27,295.24
15855.0,60,5590.2,2981.89,2543.94,437.95,317.1
15855.0,60,5590.2,3332.69,2626.24,706.45,288.11
15855.0,60,5590.2,3348.99,2608.9,740.1,286.71
15855.0,60,5590.2,3200.54,2682.11,518.43,300.01
15855.0,60,5590.2,3199.44,2589.29,610.15,300.11
15855.0,60,5590.2,3250.06,2568.65,681.41,295.44
15855.0,60,5590.2,2866.72,2458.19,408.53,317.1
15855.0,60,5590.2,3291.06,2715.67,575.39,291.76
15855.0,60,5590.2,3202.46,2607.11,595.35,165.75
38640.0,24,5151.03,3210.05,2495.75,714.3,1679.27
38640.0,24,5151.03,2705.0,2291.8,413.2,1932.0
38640.0,24,5151.03,3076.95,2477.37,599.58,1751.91
38640.0,24,5151.03,2792.92,2247.65,545.27,1930.08
38640.0,24,5151.03,2851.88,2285.66,566.22,1890.18
38640.0,24,5151.03,2924.17,2397.77,526.4,1843.45
38640.0,24,5151.03,2997.86,2458.64,539.22,1798.13
38640.0,24,5151.03,3391.77,2379.92,1011.85,1589.3
38640.0,24,5151.03,2882.46,2257.21,625.24,1870.12
38640.0,24,5151.03,3094.17,2465.78,628.39,1742.17
38640.0,24,5151.03,2728.08,2310.82,417.26,1932.0
38640.0,24,5151.03,3081.43,2495.18,586.25,1749.37
38640.0,24,5151.03,2728.65,2260.95,467.71,1932.0
38640.0,24,5151.03,2924.98,2379.15,545.84,1842.94
38640.0,24,5151.03,2861.38,2439.26,422.13,1883.9
38640.0,24,5151.03,2939.91,2506.63,433.29,1833.58
38640.0,24,5151.03,3506.84,2453.08,1053.77,1537.15
38640.0,24,5151.03,2907.44,2256.88,650.56,1854.06
38640.0,24,5151.03,2676.8,2249.55,427.24,1932.0
38640.0,24,5151.03,2886.0,2283.08,602.92,1867.83
38640.0,24,5151.03,2796.35,2366.18,430.17,1927.71
38640.0,24,5151.03,3011.24,2362.31,648.93,320.86
29190.0,60,9582.1,5626.71,4604.0,1022.71,538.52
29190.0,60,9582.1,5368.12,4252.21,1115.91,564.46
29190.0,60,9582.1,5699.62,4649.22,1050.39,531.63
29190.0,60,9582.1,5490.22,4637.65,852.56,551.91
29190.0,60,9582.1,5599.55,4377.47,1222.07,541.13
29190.0,60,9582.1,5602.53,4664.91,937.62,540.85
29190.0,60,9582.1,5449.28,4375.69,1073.6,556.05
29190.0,60,9582.1,5455.09,4516.68,938.41,555.46
29190.0,60,9582.1,5332.4,4290.65,1041.74,568.24
29190.0,60,9582.1,5285.33,4340.72,944.61,573.3
29190.0,60,9582.1,5811.11,4518.07,1293.04,521.43
29190.0,60,9582.1,5395.15,4325.08,1070.07,561.63
29190.0,60,9582.1,5646.18,4444.55,1201.63,536.66
29190.0,60,9582.1,5062.32,4316.89,745.43,583.8
29190.0,60,9582.1,5404.14,4277.97,1126.16,560.7
29190.0,60,9582.1,5124.06,4310.11,813.96,583.8
29190.0,60,9582.1,5592.06,4480.36,1111.7,541.86
29190.0,60,9582.1,5121.01,4296.83,824.18,583.8
29190.0,60,9582.1,5325.31,4313.43,1011.88,569.0
29190.0,60,9582.1,5491.81,4645.88,845.93,551.75
29190.0,60,9582.1,5484.72,4662.69,822.03,552.46
29190.0,60,9582.1,5628.14,4593.93,1034.21,538.38
29190.0,60,9582.1,5780.49,4662.41,1118.07,524.19
29190.0,60,9582.1,5781.41,4657.14,1124.27,524.11
29190.0,60,9582.1,5582.44,4544.17,1038.27,542.79
29190.0,60,9582.1,6084.71,4658.64,1426.07,497.99
29190.0,60,9582.1,5114.01,4292.04,821.96,583.8
29190.0,60,9582.1,5701.79,4637.52,1064.27,531.43
29190.0,60,9582.1,5465.69,4594.59,871.1,554.39
29190.0,60,9582.1,5455.45,4267.42,1188.03,555.43
29190.0,60,9582.1,5306.03,4218.46,1087.57,571.07
29190.0,60,9582.1,5535.86,4213.49,1322.37,547.36
29190.0,60,9582.1,5355.74,4336.28,1019.46,565.77
29190.0,60,9582.1,5747.99,4667.47,1080.52,527.16
29190.0,60,9582.1,5666.59,4587.1,1079.49,534.73
29190.0,60,9582.1,5544.32,4299.22,1245.1,546.52
29190.0,60,9582.1,5324.0,4444.61,879.39,569.14
29190.0,60,9582.1,5581.9,4502.03,1079.86,542.84
29190.0,60,9582.1,5023.61,4177.95,845.66,583.8
29190.0,60,9582.1,5125.4,4332.73,792.67,583.8
29190.0,60,9582.1,5200.97,4441.43,759.55,582.6
29190.0,60,9582.1,5447.75,4496.06,951.68,556.21
29190.0,60,9582.1,5586.16,4376.98,1209.18,542.43
29190.0,60,9582.1,5380.37,4453.24,927.13,563.18
29190.0,60,9582.1,5061.38,4266.81,794.57,583.8
29190.0,60,9582.1,5410.36,4404.52,1005.84,560.05
29190.0,60,9582.1,5541.04,4264.32,1276.72,546.85
29190.0,60,9582.1,5564.44,4412.76,1151.68,544.55
29190.0,60,9582.1,5189.14,4315.53,873.61,583.8
29190.0,60,9582.1,5545.92,4570.86,975.06,546.37
29190.0,60,9582.1,5178.74,4372.9,805.84,583.8
29190.0,60,9582.1,5416.71,4226.51,1190.2,559.4
29190.0,60,9582.1,5259.38,4305.48,953.9,343.79
18165.0,24,2742.15,1754.61,1327.3,427.31,768.86
18165.0,24,2742.15,1566.99,1212.93,354.06,860.92
18165.0,24,2742.15,1582.16,1229.27,352.9,852.66
18165.0,24,2742.15,1477.85,1206.22,271.63,908.25
18165.0,24,2742.15,1637.44,1311.29,326.15,823.88
18165.0,24,2742.15,1525.32,1212.99,312.32,884.44
18165.0,24,2742.15,1564.91,1314.51,250.41,862.06
18165.0,24,2742.15,1474.09,1269.78,204.31,908.25
18165.0,24,2742.15,1551.31,1295.66,255.65,869.62
18165.0,24,2742.15,1572.29,1253.01,319.28,858.02
18165.0,24,2742.15,1521.85,1271.87,249.98,886.45
18165.0,24,2742.15,1577.14,1327.11,250.04,855.38
18165.0,24,2742.15,1636.23,1336.23,300.01,824.49
18165.0,24,2742.15,1473.33,1233.97,239.36,908.25
18165.0,24,2742.15,1516.57,1263.54,253.04,889.54
18165.0,24,2742.15,1473.81,1223.12,250.69,908.25
18165.0,24,2742.15,1517.2,1247.55,269.65,889.17
18165.0,24,2742.15,1695.95,1240.26,455.69,795.45
18165.0,24,2742.15,1497.06,1242.26,254.8,901.13
18165.0,24,2742.15,1549.31,1251.76,297.55,870.74
18165.0,24,2742.15,1599.17,1303.9,295.26,839.19
28770.0,60,4268.64,2590.84,2049.53,541.31,513.51
28770.0,60,4268.64,2352.74,1937.21,415.53,565.48
28770.0,60,4268.64,2572.47,2056.08,516.39,517.18
28770.0,60,4268.64,2402.64,1921.88,480.76,553.74
28770.0,60,4268.64,2402.41,1898.77,503.64,553.79
28770.0,60,4268.64,2425.71,1932.74,492.98,548.47
28770.0,60,4268.64,2362.73,1960.73,402.0,563.09
28770.0,60,4268.64,2465.79,2065.92,399.88,539.55
28770.0,60,4268.64,2443.76,1989.95,453.82,544.42
28770.0,60,4268.64,2308.05,2005.29,302.76,575.4
28770.0,60,4268.64,2465.28,1951.92,513.36,539.67
28770.0,60,4268.64,2244.77,1948.65,296.12,575.4
28770.0,60,4268.64,2333.56,1871.37,462.19,570.13
28770.0,60,4268.64,2344.44,2015.07,329.37,567.48
28770.0,60,4268.64,2491.37,2047.22,444.16,534.01
28770.0,60,4268.64,2377.3,1963.51,413.8,559.64
28770.0,60,4268.64,2324.11,1882.94,441.17,572.45
28770.0,60,4268.64,2365.1,1966.0,399.1,562.53
28770.0,60,4268.64,2356.3,2025.6,330.7,564.63
28770.0,60,4268.64,2444.06,2024.79,419.27,544.35
28770.0,60,4268.64,2466.86,2056.29,410.57,539.32
28770.0,60,4268.64,2484.82,2055.27,429.54,535.42
28770.0,60,4268.64,2270.01,1891.64,378.37,575.4
28770.0,60,4268.64,2321.75,1881.43,440.32,573.03
28770.0,60,4268.64,2529.25,2061.52,467.73,526.02
28770.0,60,4268.64,2265.12,1911.35,353.77,575.4
28770.0,60,4268.64,2252.1,1865.84,386.26,575.4
28770.0,60,4268.64,2505.8,2014.91,490.89,530.94
28770.0,60,4268.64,2319.9,1911.34,408.56,573.49
28770.0,60,4268.64,2571.36,2036.3,535.06,517.4
28770.0,60,4268.64,2267.65,1877.29,390.36,575.4
28770.0,60,4268.64,2451.47,1998.99,452.48,542.71
28770.0,60,4268.64,2396.14,2043.72,352.41,555.24
28770.0,60,4268.64,2402.5,1981.51,420.98,553.77
28770.0,60,4268.64,2399.87,2025.81,374.05,554.38
28770.0,60,4268.64,2547.73,2051.46,496.27,522.2
28770.0,60,4268.64,2338.06,1864.55,473.51,569.03
28770.0,60,4268.64,2465.84,2060.88,404.96,539.54
28770.0,60,4268.64,2458.75,2071.07,387.67,541.1
28770.0,60,4268.64,2412.38,1864.6,547.78,551.5
28770.0,60,4268.64,2376.9,1884.75,492.14,559.73
28770.0,60,4268.64,2279.93,1944.71,335.22,575.4
28770.0,60,4268.64,2395.93,1950.95,444.98,555.29
28770.0,60,4268.64,2915.82,2077.4,838.42,456.28
28770.0,60,4268.64,2256.25,1913.52,342.74,575.4
28770.0,60,4268.64,2398.26,1948.66,449.6,554.75
28770.0,60,4268.64,2337.31,1881.4,455.91,569.21
28770.0,60,4268.64,2572.08,2063.33,508.75,517.26
28770.0,60,4268.64,2236.03,1893.3,342.73,575.4
28770.0,60,4268.64,2483.39,2027.93,455.45,535.73
28770.0,60,4268.64,2293.95,1951.65,342.3,575.4
28770.0,60,4268.64,2411.11,1944.41,466.7,551.79
28770.0,60,4268.64,2316.93,1939.21,377.72,76.75
12810.0,12,6830.09,3787.94,3133.95,654.0,1251.14
12810.0,12,6830.09,3949.64,3319.29,630.35,1199.91
12810.0,12,6830.09,3992.03,3227.08,764.95,1187.17
12810.0,12,6830.09,3825.32,3082.21,743.12,1238.91
12810.0,12,6830.09,4129.88,3326.83,803.05,1147.55
12810.0,12,6830.09,3994.45,3178.49,815.95,1186.46
12810.0,12,6830.09,3662.41,3008.24,654.17,1281.0
12810.0,12,6830.09,3763.02,3184.44,578.58,1259.42
12810.0,12,6830.09,4158.38,3269.57,888.8,1139.68
12810.0,12,6830.09,3856.97,3125.65,731.33,1228.74
12810.0,12,6830.09,3837.59,3217.4,620.18,690.01
36540.0,36,4679.99,2626.88,2194.4,432.48,1175.4
36540.0,36,4679.99,2714.58,2202.01,512.57,1137.43
36540.0,36,4679.99,2546.92,2099.78,447.14,1212.3
36540.0,36,4679.99,2672.86,2169.39,503.47,1155.18
36540.0,36,4679.99,2590.23,2052.68,537.55,1192.03
36540.0,36,4679.99,2582.98,2121.01,461.97,1195.37
36540.0,36,4679.99,2997.45,2249.77,747.69,1030.08
36540.0,36,4679.99,2840.31,2176.96,663.35,1087.07
36540.0,36,4679.99,2537.91,2178.69,359.22,1216.6
36540.0,36,4679.99,2583.26,2057.37,525.89,1195.24
36540.0,36,4679.99,2674.98,2232.49,442.49,1154.26
36540.0,36,4679.99,2725.45,2219.09,506.36,1132.89
36540.0,36,4679.99,2577.45,2154.3,423.15,1197.94
36540.0,36,4679.99,2592.13,2076.14,515.99,1191.15
36540.0,36,4679.99,2668.53,2136.99,531.53,1157.05
36540.0,36,4679.99,2729.52,2220.79,508.73,1131.2
36540.0,36,4679.99,2981.03,2258.55,722.48,1035.76
36540.0,36,4679.99,3135.75,2249.77,885.98,984.65
36540.0,36,4679.99,2489.31,2105.74,383.57,1218.0
36540.0,36,4679.99,2555.94,2172.19,383.76,1208.02
36540.0,36,4679.99,2527.72,2048.67,479.06,1218.0
36540.0,36,4679.99,2608.38,2172.82,435.56,1183.73
36540.0,36,4679.99,2662.64,2203.27,459.37,1159.61
